,sector,m,d,p,sec_loading,t
3570,3,-53.08719798,1.183151679,0.010953114,0.415,-2.2919898653122748
3571,2,-331.211638,16.47122643,0.006304627,0.41,-2.4946187142670455
3572,2,383.8653411,61.70615019,0.005126587,0.41,-2.5671719996478513
3573,2,-1028.916988,102.4245495,0.003806419,0.41,-2.6687752173461172
3574,2,-855.6418814,29.00332792,0.003831375,0.41,-2.6665794151794917
3575,3,-58.27945442,2.315418467,0.009211133,0.415,-2.357019770931291
3576,2,-475.773497,97.55603114,0.003721855,0.41,-2.6763129642277566
3577,5,-5.512024233,0.913966875,0.016570922,0.64,-2.130360721227375
3578,2,899.182901,21.07820298,0.005386551,0.41,-2.549973783203215
3579,2,486.6161445,70.05194636,0.006189593,0.41,-2.501146780723557
3580,6,34.6394668,3.012979845,0.016220873,0.403,-2.138924962649614
3581,2,481.3328151,75.75044707,0.003777603,0.41,-2.6713267609793494
3582,6,84.66247141,13.65112015,0.021522804,0.403,-2.0232671868165033
3583,5,-85.92958694,14.33344614,0.017721772,0.64,-2.1032543224965714
3584,2,260.95694,20.99006544,0.004244188,0.41,-2.632000411770072
3585,2,-879.1986545,101.7344544,0.004504839,0.41,-2.6116866938483434
3586,6,-55.83142829,1.751173409,0.018982077,0.403,-2.075241545202395
3587,2,424.1289692,16.83204668,0.005277612,0.41,-2.5570888943369816
3588,5,-17.25064896,1.969858696,0.013535941,0.64,-2.2104797844406976
3589,2,-1032.970748,102.5973554,0.00425654,0.41,-2.631012918235256
3590,6,-18.62555517,2.288234613,0.018889805,0.403,-2.07723787242884
3591,5,-73.04684574,2.697378296,0.012753574,0.64,-2.2336342565113356
3592,5,105.6614593,1.84748319,0.014590245,0.64,-2.181039567818205
3593,5,-99.28314759,0.00869274,0.012754134,0.64,-2.233617248881802
3594,6,-50.29520585,4.011643371,0.020544814,0.403,-2.042624458516192
3595,5,21.58104315,4.03807287,0.014597323,0.64,-2.1808482017801363
3596,6,-26.24570893,2.773289779,0.018219658,0.403,-2.0919910536327877
3597,2,371.1791814,67.4091939,0.004345555,0.41,-2.623971332533295
3598,2,1198.869341,48.76051776,0.006187007,0.41,-2.5012947646237818
3599,5,-52.76305944,5.242611528,0.014761857,0.64,-2.176422083460134
3600,6,58.52921451,1.0345106,0.015890672,0.403,-2.147149972391244
3601,2,424.4311607,36.09800674,0.003649982,0.41,-2.6828412190194597
3602,1,76.72135192,11.32725311,0.013500197,0.49,-2.2115121130612505
3603,5,111.9823237,19.26549181,0.015091608,0.64,-2.1676777173616966
3604,2,-964.9461909,48.86558173,0.004407868,0.41,-2.619118336645316
3605,2,-443.426553,28.67030153,0.004385243,0.41,-2.620873263165203
3606,5,109.721555,4.532913394,0.016211004,0.64,-2.1391687015886522
3607,2,-932.1587742,34.23452753,0.003617979,0.41,-2.6857852491368255
3608,6,-65.20395497,6.565555345,0.019105631,0.403,-2.0725813090655754
3609,2,-749.6155425,57.075296,0.004425058,0.41,-2.61779035235632
3610,6,-74.58111573,8.098816946,0.014137109,0.403,-2.193460493168147
3611,2,782.8640721,11.18292943,0.003600419,0.41,-2.6874105782605935
3612,5,116.9416194,23.07666123,0.017131142,0.64,-2.1169712956798086
3613,2,-273.7065318,23.44693199,0.005084287,0.41,-2.5700435191355053
3614,3,79.56518817,1.249556947,0.00895226,0.415,-2.367586792030934
3615,2,1156.560171,88.26578981,0.004045028,0.41,-2.64828805223502
3616,5,65.71506665,3.486172492,0.016708429,0.64,-2.127038818231479
3617,2,-349.1203873,100.7560795,0.004710893,0.41,-2.5963579303763895
3618,2,901.0249175,18.88397991,0.006218667,0.41,-2.4994867784791266
3619,2,-646.8425647,27.76175567,0.006018499,0.41,-2.511057819102366
3620,5,60.75502341,0.970213701,0.013161138,0.64,-2.2214237189562867
3621,6,89.04732646,2.008527595,0.017533376,0.403,-2.107586734801763
3622,2,-328.761187,65.09963781,0.004908462,0.41,-2.5822120705328007
3623,2,-397.7829981,77.02079023,0.005229442,0.41,-2.560276742745348
3624,6,-40.02642303,7.520367449,0.009977581,0.403,-2.327189868898607
3625,1,51.52579899,13.2027248,0.015496037,0.49,-2.157174455709318
3626,1,-78.15871783,13.79500307,0.007117423,0.49,-2.4512818053611083
3627,2,449.614788,108.751418,0.004347226,0.41,-2.6238403843424054
3628,5,57.59151552,0.068865347,0.013472111,0.64,-2.21232492635038
3629,3,73.17664012,1.5853296,0.009290062,0.415,-2.3538496605305466
3630,5,118.2577092,17.20947668,0.017194301,0.64,-2.1154853528828568
3631,2,-336.4867385,77.46014081,0.005971569,0.41,-2.5138199799997687
3632,6,-79.61644296,1.981042722,0.011707952,0.403,-2.2665798527781726
3633,2,1067.650186,85.17041591,0.00619867,0.41,-2.500627782316861
3634,6,42.1949858,5.147407921,0.011257609,0.403,-2.281561904562244
3635,2,-1139.781438,24.42890359,0.00515236,0.41,-2.565432732405549
3636,6,52.91862589,7.550254096,0.0174994,0.403,-2.1083722828639004
3637,5,-75.94216923,4.367082965,0.015185644,0.64,-2.1652141658399313
3638,2,881.0709227,97.933361,0.004870549,0.41,-2.584886776446947
3639,2,537.9386034,32.32225343,0.003720605,0.41,-2.6764255323149206
3640,6,-50.15751525,6.808108013,0.012846464,0.403,-2.2308219104076192
3641,6,-62.10322897,6.357309618,0.009615022,0.403,-2.3410412175056967
3642,2,-252.7883497,28.63445552,0.005175569,0.41,-2.5638731078484325
3643,5,9.644597685,0.671403286,0.016070056,0.64,-2.1426637021984125
3644,5,59.31674508,9.354564708,0.017201171,0.64,-2.115324003658368
3645,2,-817.2243952,78.54738841,0.005948275,0.41,-2.515198150050109
3646,2,-1165.510389,36.86590148,0.004470478,0.41,-2.6143035549631835
3647,6,-55.72775801,2.349381543,0.01384737,0.403,-2.20158353542541
3648,6,-78.03208261,12.00366651,0.016328775,0.403,-2.136268314306884
3649,5,31.85232955,6.027361226,0.014892302,0.64,-2.172943047661789
3650,6,33.31419377,3.943124889,0.014516703,0.403,-2.183032645641526
3651,1,-46.25432968,10.4286804,0.004603328,0.49,-2.604283525684258
3652,2,662.366043,103.4645002,0.006333501,0.41,-2.492996709863317
3653,5,-68.07087524,7.521510059,0.012890086,0.64,-2.2295072720293625
3654,2,-426.9758997,107.2390414,0.006060044,0.41,-2.5086284892037076
3655,6,-69.41745518,1.498351001,0.012285838,0.403,-2.2480707950097263
3656,2,1023.513631,105.5274286,0.006199617,0.41,-2.500573674192487
3657,6,74.15225872,9.002669046,0.014028844,0.403,-2.196478841133034
3658,3,74.19378201,1.201863156,0.010956813,0.415,-2.2918616818010156
3659,6,-31.31211152,3.693006007,0.017335089,0.403,-2.1121897422027116
3660,6,-27.80799681,0.337803623,0.019283055,0.403,-2.068786668398476
3661,5,-81.29758828,11.76218026,0.012534702,0.64,-2.2403315879352195
3662,5,104.9959641,5.853634106,0.013057003,0.64,-2.22451214947855
3663,2,1103.831134,51.73039,0.003644789,0.41,-2.6833173568023114
3664,3,-64.6583117,2.508452704,0.01027704,0.415,-2.3160767226156747
3665,1,46.79921686,11.42691504,0.008144851,0.49,-2.402359248880061
3666,6,89.39406854,4.308177034,0.019767979,0.403,-2.058564692511835
3667,5,-69.48409217,12.4190276,0.015000273,0.64,-2.1700831688505273
3668,5,-88.45132737,11.81986479,0.013418258,0.64,-2.2138875411488397
3669,6,63.06929016,4.669090028,0.020005451,0.403,-2.0536363418632453
3670,5,-30.84993786,4.438607804,0.013085317,0.64,-2.22367031307427
3671,5,2.097285401,0.122404277,0.014866219,0.64,-2.1736365929498374
3672,6,-23.68497943,2.978313941,0.020025001,0.403,-2.053232828100633
3673,2,-979.3708545,109.6616346,0.004768439,0.41,-2.5921838899244953
3674,6,80.34867644,3.044353456,0.018257233,0.403,-2.0911517162094064
3675,2,575.094241,94.45829188,0.004600195,0.41,-2.604516838401121
3676,3,61.69618152,2.178341129,0.009527873,0.415,-2.3444386349711097
3677,2,490.4495258,100.5492022,0.005627852,0.41,-2.5346583583884614
3678,6,39.75781843,0.705072518,0.016775804,0.403,-2.1254196989808625
3679,6,-31.68414437,3.872019712,0.021920881,0.403,-2.0156005522032974
3680,6,91.15121254,3.882081184,0.022269063,0.403,-2.008990643635617
3681,2,942.4200045,79.24738914,0.005985848,0.41,-2.512977529461216
3682,2,460.3046375,34.68831449,0.006437655,0.41,-2.4871997066953706
3683,2,607.2735144,18.56654857,0.004282754,0.41,-2.6289256731664636
3684,5,-124.318545,21.18923779,0.017366194,0.64,-2.1114647113906764
3685,2,-944.1298929,61.34061397,0.006265149,0.41,-2.4968470768993476
3686,6,30.38880728,5.208876284,0.019156421,0.403,-2.0714919924763158
3687,3,50.39888066,2.305744785,0.012156957,0.415,-2.252132279005773
3688,2,1224.541049,51.69418957,0.004502079,0.41,-2.6118962300495676
3689,5,-93.8935899,9.945106761,0.013060168,0.64,-2.224417968900066
3690,6,64.63318804,4.878323578,0.022435602,0.403,-2.0058598404381582
3691,2,-555.0019097,34.48548674,0.004284451,0.41,-2.6287909464342034
3692,2,-539.1382289,48.12155515,0.005085762,0.41,-2.5699430320477763
3693,6,-48.97664859,5.599020534,0.016399671,0.403,-2.1345309614161843
3694,6,-16.57961573,2.394019233,0.018290765,0.403,-2.090403931872932
3695,6,-52.89563595,7.359079481,0.013924111,0.403,-2.199417885943748
3696,1,-62.83849087,13.95871698,0.010369021,0.49,-2.3127199396640443
3697,5,-15.30859228,0.256688417,0.015709357,0.64,-2.151728881881982
3698,6,49.40995493,8.260810065,0.008662006,0.403,-2.3797579779338642
3699,6,-64.28309383,0.535303614,0.009125976,0.403,-2.360466799409
3700,1,-44.12445375,14.21939528,0.004726943,0.49,-2.595189207040403
3701,2,1203.429314,26.26880857,0.005851765,0.41,-2.520959564816144
3702,6,-23.12204686,4.555244929,0.016156073,0.403,-2.1405276837038008
3703,2,529.2943842,73.94604058,0.0051903,0.41,-2.5628864233458852
3704,6,-19.25182424,0.278463218,0.021577735,0.403,-2.0222021719567422
3705,5,96.87053006,4.853819105,0.013731196,0.64,-2.204881770951803
3706,6,-16.06993519,0.464619119,0.016134198,0.403,-2.141069969265493
3707,2,-828.5204367,16.59014119,0.006358896,0.41,-2.4915755402775996
3708,2,-797.0250108,88.44453776,0.005608421,0.41,-2.5358698285880767
3709,1,-42.45908344,10.98052084,0.005133235,0.49,-2.5667226219230903
3710,1,54.6093549,13.60066242,0.016352468,0.49,-2.135686984419455
3711,2,1160.994484,12.72170752,0.004457223,0.41,-2.6153178312336305
3712,5,-81.63697626,13.55226382,0.016811911,0.64,-2.1245542832267645
3713,6,-54.63486836,0.170718338,0.010753584,0.403,-2.2989607535883954
3714,2,-555.5255832,108.0589718,0.003615821,0.41,-2.6859846085546257
3715,2,387.6200773,90.93873365,0.005399802,0.41,-2.549117070755763
3716,5,-60.66559559,1.191792332,0.016253287,0.64,-2.1381253129560345
3717,2,-849.4277308,82.6281479,0.005930008,0.41,-2.5162822537128062
3718,6,39.73321837,6.53300368,0.014917614,0.403,-2.1722710010533435
3719,5,105.0488681,19.71817592,0.015339305,0.64,-2.1612166221223035
3720,2,767.0198111,74.34814852,0.004581172,0.41,-2.605936522768224
3721,6,96.85854497,17.55741334,0.012154949,0.403,-2.252195852665166
3722,2,-404.7309823,61.68127766,0.006279847,0.41,-2.496015989458754
3723,6,-65.02363226,11.68745171,0.009226561,0.403,-2.356398255222394
3724,5,-80.70560422,6.799371359,0.015052373,0.64,-2.168709495904326
3725,2,818.9210689,19.34704278,0.006433903,0.41,-2.487407089555801
3726,5,88.84985103,17.22962431,0.014645893,0.64,-2.179537176977857
3727,3,-57.09607949,1.339636331,0.012313481,0.415,-2.2472044801578352
3728,3,51.82494423,3.150691517,0.008325506,0.415,-2.3943244543630318
3729,6,-71.11660154,10.14572457,0.012651765,0.403,-2.236737064886898
3730,5,96.34509951,10.82383201,0.013245034,0.64,-2.2189508574443257
3731,6,-62.64069668,3.528267769,0.010169838,0.403,-2.3200222079999673
3732,6,-64.04752333,10.63213281,0.013111996,0.403,-2.2228785281901104
3733,1,77.19490957,11.91517907,0.005010975,0.49,-2.5750710406546444
3734,1,-39.92014921,13.33545345,0.010508123,0.49,-2.307692491445857
3735,2,644.598825,59.11734832,0.006284044,0.41,-2.495778989339549
3736,6,51.01910168,4.003394206,0.011667511,0.403,-2.2679045987589763
3737,6,-30.92228862,0.740574817,0.018245063,0.403,-2.091423404185077
3738,6,75.67627291,0.748087944,0.014368395,0.403,-2.1870785530685293
3739,2,-1081.341232,100.2536114,0.004161022,0.41,-2.638716919512815
3740,6,-44.47761263,2.074732756,0.021364548,0.403,-2.0263483873057195
3741,2,610.2187168,54.4705635,0.006552985,0.41,-2.4808766982108734
3742,5,110.928457,6.02378045,0.015585469,0.64,-2.1548836772823794
3743,6,42.18940708,3.29027968,0.020170113,0.403,-2.0502481037710836
3744,5,-121.9455632,1.02175912,0.015977157,0.64,-2.1449816521797267
3745,6,-29.27326694,2.733691499,0.009921151,0.403,-2.329316554819541
3746,2,-674.3186221,75.15981217,0.005485969,0.41,-2.5435912965499603
3747,2,-314.9619665,18.39663172,0.004045105,0.41,-2.648281617601042
3748,2,-306.6634916,30.66723973,0.005457319,0.41,-2.545419969230481
3749,6,-58.56774186,11.24505747,0.020644257,0.403,-2.0406209918442597
3750,5,-103.7049802,14.30783467,0.012878468,0.64,-2.22985702789259
3751,1,-94.57133261,11.49174662,0.011367785,0.49,-2.277849096371089
3752,2,537.3530481,24.63857367,0.00590148,0.41,-2.517981262164124
3753,5,-56.09087206,2.113812589,0.015635199,0.64,-2.153614731833466
3754,6,92.12282403,6.509462635,0.02117657,0.403,-2.0300334429336777
3755,2,-371.2322126,97.75001223,0.004794947,0.41,-2.5902762523533367
3756,5,62.38290099,11.25580461,0.017502289,0.64,-2.108305436605776
3757,5,105.0838815,5.350963201,0.016234905,0.64,-2.1385786269375147
3758,5,112.4010475,14.07894288,0.014448921,0.64,-2.184877331670379
3759,6,99.0793731,17.18767575,0.016839942,0.403,-2.123883529202643
3760,3,-65.22172324,2.963881195,0.010563317,0.415,-2.3057137195266817
3761,2,529.3038081,60.03885285,0.005724473,0.41,-2.5286888951846267
3762,6,-66.77951476,3.736451986,0.021329453,0.403,-2.027034290179121
3763,5,-48.87731824,0.784297416,0.01623391,0.64,-2.1386031769291662
3764,2,1027.961948,86.99549622,0.005847343,0.41,-2.5212255616633388
3765,2,958.1086393,80.61653047,0.004446305,0.41,-2.61615530510334
3766,6,-67.11624459,6.435649331,0.020662129,0.403,-2.0402617936543646
3767,5,-19.6132471,1.764730278,0.014599425,0.64,-2.180791385932654
3768,2,-747.9053393,64.45215338,0.004404744,0.41,-2.619360172663934
3769,2,573.635588,33.88680076,0.005791741,0.41,-2.524585511605855
3770,2,-546.6574886,20.2101566,0.003670018,0.41,-2.6810098289078215
3771,2,-299.5263523,101.4813275,0.005650126,0.41,-2.5332741956346645
3772,6,44.60396541,3.145920714,0.020429257,0.403,-2.044962918920771
3773,2,-969.8775987,38.24500229,0.003896234,0.41,-2.6609320553699853
3774,6,62.52929438,1.366739109,0.011614602,0.403,-2.269643797248683
3775,6,-72.78361811,1.399060025,0.011922462,0.403,-2.2596187319950953
3776,2,840.5734018,46.60192142,0.00588906,0.41,-2.518723222284153
3777,6,-71.87943824,10.202479,0.020461076,0.403,-2.044317900241843
3778,5,15.28160287,1.615118974,0.015271132,0.64,-2.162985901442718
3779,5,86.43682912,14.73442694,0.014760149,0.64,-2.176467811786245
3780,6,-20.37788938,0.847237771,0.012668243,0.403,-2.236233406742097
3781,6,-26.08438862,3.838563512,0.013531503,0.403,-2.210607831048107
3782,2,509.0477767,66.50935005,0.005773297,0.41,-2.5257063792974956
3783,5,57.46563996,8.01345502,0.014648059,0.64,-2.179478798446091
3784,2,-1006.66461,36.99475647,0.00549538,0.41,-2.5429924625317057
3785,1,-77.67104748,12.57916631,0.002919127,0.49,-2.7567299847508604
3786,2,261.0794326,67.02965923,0.005064994,0.41,-2.571360285912715
3787,2,-366.3151157,77.08033418,0.003902835,0.41,-2.6603620299556296
3788,6,-40.34936031,6.93152451,0.007705204,0.403,-2.4225876431521614
3789,2,-1009.67275,10.12492612,0.004332843,0.41,-2.6249689865378802
3790,6,54.38169769,4.386180097,0.019899828,0.403,-2.0558222141533653
3791,6,41.77186333,5.977735446,0.019179638,0.403,-2.070994864277529
3792,5,52.92155898,6.637181258,0.014301461,0.64,-2.188916329136039
3793,2,592.0518785,23.29255042,0.005515834,0.41,-2.5416940842725415
3794,2,1249.13905,92.88084944,0.004525575,0.41,-2.610116094931772
3795,6,96.80942429,3.531682823,0.014456326,0.403,-2.1846754426978165
3796,2,748.2741188,102.3756253,0.004522592,0.41,-2.6103416389618763
3797,2,466.203643,42.27192273,0.004596816,0.41,-2.6047686296109243
3798,2,-614.7320357,21.38125081,0.005683825,0.41,-2.53118923667924
3799,2,712.1769591,15.68336808,0.005389082,0.41,-2.549810002666409
3800,1,-31.53567588,14.49465258,0.011466728,0.49,-2.274541381242612
3801,2,-309.5830998,90.67900941,0.005976209,0.41,-2.51354602769947
3802,2,624.544677,56.80131344,0.005555265,0.41,-2.5392031105402477
3803,1,-84.88435501,12.78896861,0.007820768,0.49,-2.417174047695202
3804,2,-1000.185419,25.60444219,0.005445949,0.41,-2.5461480593591284
3805,2,346.2926852,95.3317211,0.006155154,0.41,-2.503122061142056
3806,6,-25.25443128,3.982630702,0.02249301,0.403,-2.0047851572199464
3807,2,638.0724076,103.959817,0.004243282,0.41,-2.6320729440059503
3808,1,-72.82955085,13.9528899,0.014090735,0.49,-2.1947509184902865
3809,5,100.3898953,13.21029567,0.015249851,0.64,-2.163539592015455
3810,1,73.12539356,13.70805318,0.015523536,0.49,-2.156468870219092
3811,2,-1069.852351,26.05887161,0.005159104,0.41,-2.564978898110139
3812,6,44.25834541,0.43256732,0.007883772,0.403,-2.4142522043370382
3813,5,102.6658491,19.256505,0.013582712,0.64,-2.2091325311225143
3814,5,-89.36415322,16.71434381,0.015351551,0.64,-2.1608995200032464
3815,3,-61.84234941,2.001304001,0.007762515,0.415,-2.4198940448085877
3816,6,46.28895685,3.747270804,0.011460091,0.403,-2.274762482170396
3817,2,1248.291286,59.12053808,0.005337461,0.41,-2.5531639977383005
3818,5,-68.9851693,1.315918622,0.016660469,0.64,-2.1281947734173623
3819,2,352.2336538,84.30224379,0.006208609,0.41,-2.500060268555882
3820,2,501.6916386,33.31909117,0.005686576,0.41,-2.531019517074408
3821,5,-5.170224105,0.597316084,0.016497847,0.64,-2.1321356824017577
3822,5,76.49418157,1.576472029,0.012905068,0.64,-2.2290566463539236
3823,6,66.04887198,11.65078867,0.017902508,0.403,-2.0991348398819345
3824,6,-29.91218796,3.700457641,0.011637058,0.403,-2.268904796307271
3825,2,575.5986172,47.88266532,0.005770353,0.41,-2.525885584296738
3826,3,-60.87343445,1.647081753,0.007805904,0.415,-2.417866391475484
3827,6,-25.7501839,4.650334561,0.020753701,0.403,-2.038425462624767
3828,3,50.70559499,3.057573302,0.008062762,0.415,-2.4060620848826293
3829,6,-31.53764227,4.849167622,0.022374453,0.403,-2.007007109330453
3830,5,-114.7249965,9.6714754,0.014817755,0.64,-2.174928030573885
3831,2,-1237.474944,21.47167195,0.005267368,0.41,-2.5577646600627695
3832,5,118.719132,1.635526706,0.014592593,0.64,-2.180976076701931
3833,2,716.7844953,77.2623512,0.004391475,0.41,-2.6203890672363577
3834,6,69.48127841,3.689304566,0.009441245,0.403,-2.347842774745831
3835,2,813.0051169,68.24006949,0.005910714,0.41,-2.5174305279752844
3836,6,-23.73064766,0.75970895,0.017726793,0.403,-2.1031393967585372
3837,5,31.11927292,1.904629537,0.014247611,0.64,-2.1904002488184413
3838,5,-8.674965489,0.131472917,0.016440218,0.64,-2.1335402194397712
3839,2,1124.243831,92.63307803,0.004437884,0.41,-2.616802500298299
3840,1,49.00712131,11.28056164,0.007880116,0.49,-2.4144211908701045
3841,1,-52.64955934,14.40645592,0.009854568,0.49,-2.331839503537492
3842,6,-31.16658905,6.112025969,0.019299425,0.403,-2.0684380536436757
3843,2,509.4353156,30.78698646,0.004155886,0.41,-2.6391356296975657
3844,5,4.236127392,0.726258268,0.015558554,0.64,-2.1555719090367425
3845,5,121.5039752,12.29858381,0.015906691,0.64,-2.146747587706351
3846,2,584.4420795,99.69389475,0.004770568,0.41,-2.5920303285153916
3847,6,51.29748094,4.385872186,0.010890206,0.403,-2.294175639319776
3848,6,90.04116032,3.029303964,0.010721474,0.403,-2.3000930666961517
3849,5,109.4418592,17.85480844,0.016128327,0.64,-2.1412156197398673
3850,5,-31.20699991,5.175970491,0.015975814,0.64,-2.1450152463861523
3851,6,89.25556294,6.07291629,0.012755408,0.403,-2.2335785589313426
3852,3,73.16888308,3.779563113,0.007943937,0.415,-2.411481129492423
3853,2,-693.7811593,104.8537017,0.004036215,0.41,-2.6490252508374197
